 -13.26000   0.12841E-06  -0.31378E-09  -0.46483E-10  -0.26483E-10  -0.26483E-10  -0.21433E-09
 -13.25000   0.12988E-06  -0.31760E-09  -0.46868E-10  -0.26778E-10  -0.26778E-10  -0.21717E-09
 -13.24000   0.13138E-06  -0.32147E-09  -0.47255E-10  -0.27078E-10  -0.27078E-10  -0.22006E-09
 -13.23000   0.13290E-06  -0.32541E-09  -0.47646E-10  -0.27382E-10  -0.27382E-10  -0.22300E-09
 -13.22000   0.13444E-06  -0.32941E-09  -0.48039E-10  -0.27691E-10  -0.27691E-10  -0.22599E-09
 -13.21000   0.13600E-06  -0.33347E-09  -0.48436E-10  -0.28004E-10  -0.28004E-10  -0.22903E-09
 -13.20000   0.13759E-06  -0.33759E-09  -0.48836E-10  -0.28322E-10  -0.28322E-10  -0.23211E-09
 -13.19000   0.13921E-06  -0.34178E-09  -0.49239E-10  -0.28645E-10  -0.28645E-10  -0.23526E-09
 -13.18000   0.14085E-06  -0.34604E-09  -0.49645E-10  -0.28972E-10  -0.28972E-10  -0.23845E-09
 -13.17000   0.14251E-06  -0.35037E-09  -0.50053E-10  -0.29305E-10  -0.29305E-10  -0.24170E-09
 -13.16000   0.14421E-06  -0.35476E-09  -0.50465E-10  -0.29642E-10  -0.29642E-10  -0.24501E-09
 -13.15000   0.14593E-06  -0.35922E-09  -0.50880E-10  -0.29985E-10  -0.29985E-10  -0.24837E-09
 -13.14000   0.14767E-06  -0.36376E-09  -0.51298E-10  -0.30333E-10  -0.30333E-10  -0.25179E-09
 -13.13000   0.14945E-06  -0.36837E-09  -0.51719E-10  -0.30687E-10  -0.30687E-10  -0.25528E-09
 -13.12000   0.15125E-06  -0.37305E-09  -0.52143E-10  -0.31045E-10  -0.31045E-10  -0.25882E-09
 -13.11000   0.15308E-06  -0.37781E-09  -0.52570E-10  -0.31410E-10  -0.31410E-10  -0.26242E-09
 -13.10000   0.15494E-06  -0.38265E-09  -0.53000E-10  -0.31780E-10  -0.31780E-10  -0.26609E-09
 -13.09000   0.15683E-06  -0.38756E-09  -0.53432E-10  -0.32155E-10  -0.32155E-10  -0.26982E-09
 -13.08000   0.15876E-06  -0.39256E-09  -0.53868E-10  -0.32537E-10  -0.32537E-10  -0.27362E-09
 -13.07000   0.16071E-06  -0.39764E-09  -0.54306E-10  -0.32925E-10  -0.32925E-10  -0.27748E-09
 -13.06000   0.16270E-06  -0.40280E-09  -0.54747E-10  -0.33318E-10  -0.33318E-10  -0.28142E-09
 -13.05000   0.16471E-06  -0.40805E-09  -0.55191E-10  -0.33718E-10  -0.33718E-10  -0.28542E-09
 -13.04000   0.16677E-06  -0.41339E-09  -0.55638E-10  -0.34124E-10  -0.34124E-10  -0.28950E-09
 -13.03000   0.16885E-06  -0.41881E-09  -0.56087E-10  -0.34537E-10  -0.34537E-10  -0.29365E-09
 -13.02000   0.17097E-06  -0.42433E-09  -0.56538E-10  -0.34956E-10  -0.34956E-10  -0.29788E-09
 -13.01000   0.17313E-06  -0.42994E-09  -0.56993E-10  -0.35382E-10  -0.35382E-10  -0.30218E-09
 -13.00000   0.17532E-06  -0.43564E-09  -0.57449E-10  -0.35815E-10  -0.35815E-10  -0.30656E-09
 -12.99000   0.17755E-06  -0.44144E-09  -0.57909E-10  -0.36255E-10  -0.36255E-10  -0.31102E-09
 -12.98000   0.17982E-06  -0.44733E-09  -0.58370E-10  -0.36702E-10  -0.36702E-10  -0.31556E-09
 -12.97000   0.18212E-06  -0.45333E-09  -0.58834E-10  -0.37156E-10  -0.37156E-10  -0.32019E-09
 -12.96000   0.18446E-06  -0.45943E-09  -0.59300E-10  -0.37618E-10  -0.37618E-10  -0.32490E-09
 -12.95000   0.18685E-06  -0.46564E-09  -0.59768E-10  -0.38087E-10  -0.38087E-10  -0.32969E-09
 -12.94000   0.18927E-06  -0.47195E-09  -0.60238E-10  -0.38564E-10  -0.38564E-10  -0.33458E-09
 -12.93000   0.19174E-06  -0.47837E-09  -0.60710E-10  -0.39049E-10  -0.39049E-10  -0.33956E-09
