  -2.04000   0.14904E+02   0.17670E+01   0.22295E+01   0.50641E-01   0.20300E+00   0.11492E+00   0.11492E+00   0.17408E+00   0.53592E+00   0.60843E-01   0.12939E+00   0.86703E-01   0.86703E-01   0.58649E-01   0.13509E+00
  -2.03000   0.14958E+02   0.17479E+01   0.22704E+01   0.49876E-01   0.19912E+00   0.11292E+00   0.11292E+00   0.16935E+00   0.53253E+00   0.60782E-01   0.12876E+00   0.87262E-01   0.87262E-01   0.58498E-01   0.14417E+00
  -2.02000   0.15015E+02   0.17261E+01   0.23152E+01   0.49131E-01   0.19518E+00   0.11095E+00   0.11095E+00   0.16473E+00   0.52712E+00   0.60718E-01   0.12812E+00   0.87799E-01   0.87799E-01   0.58335E-01   0.15398E+00
  -2.01000   0.15073E+02   0.17018E+01   0.23638E+01   0.48407E-01   0.19119E+00   0.10903E+00   0.10903E+00   0.16023E+00   0.51981E+00   0.60649E-01   0.12748E+00   0.88315E-01   0.88315E-01   0.58158E-01   0.16450E+00
  -2.00000   0.15134E+02   0.16751E+01   0.24160E+01   0.47707E-01   0.18717E+00   0.10714E+00   0.10714E+00   0.15584E+00   0.51077E+00   0.60576E-01   0.12685E+00   0.88811E-01   0.88811E-01   0.57968E-01   0.17566E+00
  -1.99000   0.15196E+02   0.16464E+01   0.24708E+01   0.47030E-01   0.18314E+00   0.10530E+00   0.10530E+00   0.15157E+00   0.50021E+00   0.60497E-01   0.12626E+00   0.89287E-01   0.89287E-01   0.57764E-01   0.18732E+00
  -1.98000   0.15260E+02   0.16159E+01   0.25271E+01   0.46378E-01   0.17911E+00   0.10349E+00   0.10349E+00   0.14741E+00   0.48835E+00   0.60414E-01   0.12570E+00   0.89742E-01   0.89742E-01   0.57546E-01   0.19927E+00
  -1.97000   0.15323E+02   0.15841E+01   0.25827E+01   0.45753E-01   0.17509E+00   0.10172E+00   0.10172E+00   0.14337E+00   0.47544E+00   0.60326E-01   0.12519E+00   0.90179E-01   0.90179E-01   0.57314E-01   0.21117E+00
  -1.96000   0.15383E+02   0.15513E+01   0.26351E+01   0.45153E-01   0.17110E+00   0.99988E-01   0.99988E-01   0.13943E+00   0.46170E+00   0.60233E-01   0.12473E+00   0.90598E-01   0.90598E-01   0.57067E-01   0.22259E+00
  -1.95000   0.15436E+02   0.15178E+01   0.26806E+01   0.44579E-01   0.16715E+00   0.98290E-01   0.98290E-01   0.13561E+00   0.44735E+00   0.60134E-01   0.12434E+00   0.91000E-01   0.91000E-01   0.56806E-01   0.23296E+00
  -1.94000   0.15480E+02   0.14839E+01   0.27154E+01   0.44031E-01   0.16324E+00   0.96628E-01   0.96628E-01   0.13190E+00   0.43259E+00   0.60029E-01   0.12401E+00   0.91387E-01   0.91387E-01   0.56531E-01   0.24166E+00
  -1.93000   0.15508E+02   0.14499E+01   0.27357E+01   0.43509E-01   0.15940E+00   0.94999E-01   0.94999E-01   0.12829E+00   0.41759E+00   0.59918E-01   0.12376E+00   0.91759E-01   0.91759E-01   0.56242E-01   0.24805E+00
  -1.92000   0.15518E+02   0.14159E+01   0.27378E+01   0.43013E-01   0.15561E+00   0.93404E-01   0.93404E-01   0.12479E+00   0.40246E+00   0.59801E-01   0.12357E+00   0.92118E-01   0.92118E-01   0.55939E-01   0.25159E+00
  -1.91000   0.15506E+02   0.13823E+01   0.27198E+01   0.42542E-01   0.15190E+00   0.91842E-01   0.91842E-01   0.12139E+00   0.38731E+00   0.59678E-01   0.12346E+00   0.92467E-01   0.92467E-01   0.55622E-01   0.25192E+00
